source_kind,source,parameter,group,num_runs,layer_jaccard,layer_jaccard_std,layer_jaccard_ci95_low,layer_jaccard_ci95_high,kept,kept_std,kept_ci95_low,kept_ci95_high,imp_kept,imp_kept_std,imp_kept_ci95_low,imp_kept_ci95_high,total,total_std,total_ci95_low,total_ci95_high
aggregate,traj_initial_rms_movement,layer3.2.conv2.weight,stage3,5.0,0.04512952756768327,0.003775619980572851,0.04044147616690716,0.04981757896845938,568.4,75.20837719296966,475.0164656761603,661.7835343238396,1595.6,104.61739817066757,1465.7003431057335,1725.4996568942663,36864.0,0.0,36864.0,36864.0
aggregate,traj_max_abs,conv1.weight,stem,5.0,0.7188779811584545,0.023753812659793514,0.689383727158712,0.748372235158197,419.8,5.890670590009257,412.4857664031078,427.11423359689223,307.0,12.609520212918492,291.3432127169964,322.6567872830036,432.0,0.0,432.0,432.0
aggregate,traj_max_abs,fc.weight,head,5.0,0.8194668596473645,0.013066100708389965,0.803243152800852,0.8356905664938771,594.2,6.978538528947161,585.5349999485285,602.8650000514716,524.8,6.260990336999411,517.0259537054461,532.5740462945538,640.0,0.0,640.0,640.0
aggregate,traj_max_abs,layer1.0.conv1.weight,stage1,5.0,0.4055897290009766,0.017601717098038608,0.3837343105737744,0.42744514742817885,1646.0,65.58582163852185,1564.5644464788338,1727.4355535211662,840.8,56.20676115913458,771.0100882130647,910.5899117869352,2304.0,0.0,2304.0,2304.0
aggregate,traj_max_abs,layer1.0.conv2.weight,stage1,5.0,0.3815919728241108,0.01368903623362688,0.3645947893627094,0.39858915628551217,1662.2,90.30891428867918,1550.0666724108773,1774.3333275891227,827.4,50.767115340543036,764.3643005889895,890.4356994110104,2304.0,0.0,2304.0,2304.0
aggregate,traj_max_abs,layer1.1.conv1.weight,stage1,5.0,0.3779610389316378,0.011238328283689659,0.3640068113017852,0.3919152665614904,1517.6,94.86727570664185,1399.806719147392,1635.3932808526079,777.0,46.834816109385976,718.8468949744816,835.1531050255184,2304.0,0.0,2304.0,2304.0
aggregate,traj_max_abs,layer1.1.conv2.weight,stage1,5.0,0.34404087242922776,0.011654167365344472,0.3295703123826383,0.35851143247581724,1501.8,65.7890568407847,1420.1120966450164,1583.4879033549835,724.0,30.29026246172192,686.3896716051369,761.6103283948631,2304.0,0.0,2304.0,2304.0
aggregate,traj_max_abs,layer1.2.conv1.weight,stage1,5.0,0.3794694047255522,0.024058721255762288,0.34959655669945244,0.4093422527516519,1456.2,73.28847112609186,1365.2003439193354,1547.1996560806647,801.6,51.553855335949414,737.5874338607465,865.6125661392535,2304.0,0.0,2304.0,2304.0
aggregate,traj_max_abs,layer1.2.conv2.weight,stage1,5.0,0.343650928450857,0.019092458478402165,0.31994451012102476,0.3673573467806892,1415.4,37.89854878488093,1368.3427363896444,1462.4572636103558,717.6,43.56948473415769,663.5013393853078,771.6986606146922,2304.0,0.0,2304.0,2304.0
aggregate,traj_max_abs,layer2.0.conv1.weight,stage2,5.0,0.3507159289485625,0.00813748626745675,0.34061190521438395,0.3608199526827411,2718.4,84.9517510119715,2612.9184691840646,2823.8815308159355,1476.6,27.682124195949992,1442.2281029920834,1510.9718970079164,4608.0,0.0,4608.0,4608.0
aggregate,traj_max_abs,layer2.0.conv2.weight,stage2,5.0,0.27028010332932373,0.015828343759975386,0.25062661873136904,0.2899335879272784,3626.0,119.94373681022282,3477.0701801927185,3774.9298198072815,2237.2,54.627831734382426,2169.370588035484,2305.0294119645155,9216.0,0.0,9216.0,9216.0
aggregate,traj_max_abs,layer2.0.shortcut.0.weight,stage2,5.0,0.5810504430373009,0.00951360630144381,0.5692377405997137,0.5928631454748882,474.0,10.770329614269007,460.6268694691743,487.3731305308257,297.2,3.420526275297414,292.9528556690532,301.4471443309468,512.0,0.0,512.0,512.0
aggregate,traj_max_abs,layer2.1.conv1.weight,stage2,5.0,0.27298682683075115,0.014038766932591857,0.25555539535137833,0.29041825831012397,3345.6,143.1373466290332,3167.871509892316,3523.3284901076836,2317.8,65.83084383478614,2236.060211238972,2399.5397887610284,9216.0,0.0,9216.0,9216.0
aggregate,traj_max_abs,layer2.1.conv2.weight,stage2,5.0,0.24776780366309592,0.019369638254269746,0.22371722118453874,0.2718183861416531,2936.0,65.55913361233506,2854.597584040133,3017.402415959867,2072.8,82.4330030994868,1970.4459077875479,2175.1540922124523,9216.0,0.0,9216.0,9216.0
